Timestamp,activo,genero,edad,area_arqueologia,fuente_ingresos,tiempo_experiencia,formacion_academica,salario,departamento,factor_ingreso,cargo,sector_mercado,estabilidad_ingreso,dias_campo,personas_cargo,tecnologia,problema_laboral,valor_posgrado,area_posgrado,percepcion_remuneracion,solucion_profesion,"22.  Si pudieras decidir de nuevo, ¿volverías a elegir arqueología en Colombia como profesión? Califica de 1 a 5

1. No
2. Probablemente no
3. Quizás...Tal vez
4. Probablemente si
5. Claro ¡Me encanta!",Comentarios y sugerencias que nos quieras hacer o compartir. Puedes dejarnos reflexiones y anécdotas sobre tu vida profesional. Queremos escucharte,area_posgrado_original,volveria_elegir,id_respuesta,tipo_lugar
6/17/2026 11:25:49,"No actualmente, pero lo he hecho antes",Hombre,31 años - 35 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Beca,7 a 10 años,Especializacion,De 4 millones a 5 millones,Bogota D.C.,Formacion academica,Semillerista o estudiante,Consultoria ambiental o estudios de impacto,Muy estables,Más de 15 días,Ninguna,"Excel, Word, Google Sheets, QGis, ArcGis, Google Maps, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc, Redes sociales: WhatsApp, Telegram, etc",Bajos salarios,NA,Antropología y Arqueología,No sé cuánto debería ganar realmente,Mejor capacitación técnica,4,.,Antropología en general o arqueología,4,131,Departamento
6/17/2026 11:25:49,"No actualmente, pero lo he hecho antes",Hombre,31 años - 35 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Beca,7 a 10 años,Especializacion,De 4 millones a 5 millones,Antioquia,Formacion academica,Semillerista o estudiante,Consultoria ambiental o estudios de impacto,Muy estables,Más de 15 días,Ninguna,"Excel, Word, Google Sheets, QGis, ArcGis, Google Maps, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc, Redes sociales: WhatsApp, Telegram, etc",Bajos salarios,NA,Antropología y Arqueología,No sé cuánto debería ganar realmente,Mejor capacitación técnica,4,.,Antropología en general o arqueología,4,131,Departamento
6/17/2026 12:49:02,"Si, es mi profesión principal",Hombre,31 años - 35 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Trabajador independiente,Entre 1 a 3 años,Pregrado,Menos de 2 millones de pesos,Boyaca,Red de contactos,Arqueologo,Trabajo independiente o por proyectos,Variables. Dependen de contratos,No realizo trabajo de campo,Ninguna,"Excel, Word, QGis, Software de creación 3D: Blender, Agisfot Metashape, SketchUp, etc, Google Maps, Fotogrametría, Software de dibujo técnico y edicion fotografica: Illustrator, Corel, Krita, etc, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc, Redes sociales: WhatsApp, Telegram, etc, Inteligencia Artificial",Falta de claridad en tarifas,NA,No tengo posgrado,Mucho menor a la que debería ganar,Mayor estabilidad laboral,2,Ninguna,No tengo posgrado,2,132,Departamento
6/17/2026 14:00:35,"Si, es mi profesión principal",Hombre,26 años - 30 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Empleado directo de tiempo completo,Entre 1 a 3 años,Pregrado,De 3 millones a 4 millones,Meta,Ninguno,Auxiliar de arqueologia,Oil and Gas,Muy estables,Más de 15 días,Ninguna,"Excel, Word, QGis, Redes sociales: WhatsApp, Telegram, etc",Falta de estabilidad laboral,NA,No tengo posgrado,Algo menor de lo que debería ganar,Mayor estabilidad laboral,1,No estudien arqueología o Antropología,No tengo posgrado,1,133,Departamento
6/17/2026 16:12:14,"No actualmente, pero lo he hecho antes",Mujer,26 años - 30 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",No ejerzo,Menos de 1 año,Pregrado,De 2.5 millones a 3 millones,Antioquia,Tener RNA,Auxiliar de arqueologia,Obras civiles y construccion,Ninguno,Más de 15 días,Ninguna,"Excel, Word, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc, Inteligencia Artificial",Falta de estabilidad laboral,NA,"Patrimonio, Museología y Arquitectura",Mucho menor a la que debería ganar,Mejor reconocimiento profesional,1,"Inestabilidad laboral, trabajo muy pesado con bajos salarios",Gestión del patrimonio cultural. Curaduría y restauración. Arquitectura. Estudios urbanisticos. Museología. Artes,1,134,Departamento
6/18/2026 14:49:53,"Si, es mi profesión principal",Hombre,50 años o más,Ambas por igual,Empleado directo de tiempo completo,11 y 15 años,Doctorado,Prefiero no responder,Choco,Formacion academica,Arqueologo,Instituciones gubernamentales,Muy estables,Más de 15 días,De 1 a 3 personas,"QGis, Fotogrametría, Software de dibujo técnico y edicion fotografica: Illustrator, Corel, Krita, etc",Falta de reconocimiento profesional,NA,Antropología y Arqueología,Aproximadamente lo que debería ganar,El pensum de las universidades,5,"La arqueología en Colombia se puede volver más fuerte e incidir más si logra organizarse con métodos compartidos, mejorar la formación en método y técnica arqueológica, superar la metodología Pittsburg",Antropología en general o arqueología,5,135,Departamento
6/18/2026 14:49:53,"Si, es mi profesión principal",Hombre,50 años o más,Ambas por igual,Empleado directo de tiempo completo,11 y 15 años,Doctorado,Prefiero no responder,Guaviare,Formacion academica,Arqueologo,Instituciones gubernamentales,Muy estables,Más de 15 días,De 1 a 3 personas,"QGis, Fotogrametría, Software de dibujo técnico y edicion fotografica: Illustrator, Corel, Krita, etc",Falta de reconocimiento profesional,NA,Antropología y Arqueología,Aproximadamente lo que debería ganar,El pensum de las universidades,5,"La arqueología en Colombia se puede volver más fuerte e incidir más si logra organizarse con métodos compartidos, mejorar la formación en método y técnica arqueológica, superar la metodología Pittsburg",Antropología en general o arqueología,5,135,Departamento
6/18/2026 16:32:40,Soy docente de bioarqueología en una universidad pública,Trans,50 años o más,Ambas por igual,Docencia e investigación universitaria,11 y 15 años,Posdoctorado,Más de 10 millones,Cauca,Matematicas y estadistica,Profesor o docente,Universidad,Muy estables,11 a 15 días,De 4 a 10 personas,"Excel, Word, SPSS, Google Maps, Fotogrametría",Informacion laboral dispersa,NA,Ciencias de la salud,Aproximadamente lo que debería ganar,Más regulación del sector,5,"Debo formar bioarqueologos, arqueologos, antropólogos forenses y expertos en Conflicto, he notado que en estas áreas hay mejoras los últimos 15 años, pero también hay nuevas  tensionas en  particular con las empresas privadas que contratan mis estudiantes, no son respetuosas, no pagan bien, abusan de su posición y la inestabilidad laboral no colabora en esta situación, la verdad deberían ser más reguladas igual como ocurre en otros países como Canadá donde estudie, ahí todo es más claro desde el principio, no es perfecto pero es más claro en que te metes.",Zooarqueología. Biología. Bioarqueología. Osteología. Medicina. Nutrición. Paleoantropologia. Biología molecular.,5,136,Departamento
6/18/2026 16:32:40,Soy docente de bioarqueología en una universidad pública,Trans,50 años o más,Ambas por igual,Docencia e investigación universitaria,11 y 15 años,Posdoctorado,Más de 10 millones,Narino,Matematicas y estadistica,Profesor o docente,Universidad,Muy estables,11 a 15 días,De 4 a 10 personas,"Excel, Word, SPSS, Google Maps, Fotogrametría",Informacion laboral dispersa,NA,Ciencias de la salud,Aproximadamente lo que debería ganar,Más regulación del sector,5,"Debo formar bioarqueologos, arqueologos, antropólogos forenses y expertos en Conflicto, he notado que en estas áreas hay mejoras los últimos 15 años, pero también hay nuevas  tensionas en  particular con las empresas privadas que contratan mis estudiantes, no son respetuosas, no pagan bien, abusan de su posición y la inestabilidad laboral no colabora en esta situación, la verdad deberían ser más reguladas igual como ocurre en otros países como Canadá donde estudie, ahí todo es más claro desde el principio, no es perfecto pero es más claro en que te metes.",Zooarqueología. Biología. Bioarqueología. Osteología. Medicina. Nutrición. Paleoantropologia. Biología molecular.,5,136,Departamento
6/18/2026 16:32:40,Soy docente de bioarqueología en una universidad pública,Trans,50 años o más,Ambas por igual,Docencia e investigación universitaria,11 y 15 años,Posdoctorado,Más de 10 millones,Valle del Cauca,Matematicas y estadistica,Profesor o docente,Universidad,Muy estables,11 a 15 días,De 4 a 10 personas,"Excel, Word, SPSS, Google Maps, Fotogrametría",Informacion laboral dispersa,NA,Ciencias de la salud,Aproximadamente lo que debería ganar,Más regulación del sector,5,"Debo formar bioarqueologos, arqueologos, antropólogos forenses y expertos en Conflicto, he notado que en estas áreas hay mejoras los últimos 15 años, pero también hay nuevas  tensionas en  particular con las empresas privadas que contratan mis estudiantes, no son respetuosas, no pagan bien, abusan de su posición y la inestabilidad laboral no colabora en esta situación, la verdad deberían ser más reguladas igual como ocurre en otros países como Canadá donde estudie, ahí todo es más claro desde el principio, no es perfecto pero es más claro en que te metes.",Zooarqueología. Biología. Bioarqueología. Osteología. Medicina. Nutrición. Paleoantropologia. Biología molecular.,5,136,Departamento
6/18/2026 17:19:24,"Si, es mi profesión principal",Hombre,46 años - 50 años,"Arqueología académica o básica: docencia, investigación, editoriales, museos, semilleros, proyectos academicos, universidades",Docencia e investigación universitaria,11 y 15 años,Doctorado,9 millones a 10 millones,Cauca,Formacion academica,Profesor o docente,Universidad,Variables. Dependen de contratos,De 1 a 5 días,De 1 a 3 personas,"Excel, Word, QGis, AutoCAD, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc, SURFER",Falta de estabilidad laboral,NA,Antropología y Arqueología,Aproximadamente lo que debería ganar,Mayor estabilidad laboral,5,"La lista es larga de cosas por decir, pero solo mencionaré algunas, relacionadas con la profesión de la arqueología en nuestro país:
-Hay un marcado individualismo entre los arqueólogos, especialmente entre aquellos que les ha ido bien laboralmente. Desisten de cualquier debate sobre regulación de salarios. Lo consideran una amenaza a su estatus quo, aun cuando los posibles beneficiados sean otros colegas.
-La arqueología, especialmente la preventiva, se convirtió en una técnica de gestión de patrimonio, no hay, con raras excepciones, un interés en responder preguntas antropológicas. O las preguntas son irrelevantes o no contestadas.
-El arqueólogo auxiliar o asistente es separado de la producción del conocimiento. Solo realiza las actividades que se le indica sin especificarle las razones de esas actividades.
-Hay una fuerte explotación laboral de los trabajadores de la arqueología, especialmente en días de trabajo continuo.
-Los antropólogos que no son arqueólogos son vistos como una amenaza a la disponibilidad de empleo; sin embargo, los propios arqueólogos son quienes contratan a estos antropólogos sin conocimiento en arqueología (con el riesgo a la destrucción del patrimonio que esto conlleva).",Antropología en general o arqueología,5,137,Departamento
6/18/2026 17:28:28,"Si, es mi profesión principal",Hombre,46 años - 50 años,"Arqueología académica o básica: docencia, investigación, editoriales, museos, semilleros, proyectos academicos, universidades",Docencia e investigación universitaria,11 y 15 años,Doctorado,Más de 10 millones,Boyaca,Produccion academica,Profesor o docente,Universidad,Muy estables,No definido,De 1 a 3 personas,"Excel, Word, ArcGis, AutoCAD, Google Maps, Software de dibujo técnico y edicion fotografica: Illustrator, Corel, Krita, etc, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc, Redes sociales: WhatsApp, Telegram, etc",Exceso de informalidad,NA,Antropología y Arqueología,No sé cuánto debería ganar realmente,Mejor capacitación técnica,5,Ufff demasiadas para un formulario...,Antropología en general o arqueología,5,138,Departamento
6/18/2026 19:40:02,"Si, es mi profesión principal",Hombre,50 años o más,"Arqueología académica o básica: docencia, investigación, editoriales, museos, semilleros, proyectos academicos, universidades",Docencia e investigación universitaria,11 y 15 años,Doctorado,7 millones a 8 millones,Bolivar,Produccion academica,Profesor o docente,Universidad,Muy estables,Más de 15 días,De 4 a 10 personas,"Excel, Word, Google Sheets, Python, SPSS, QGis, Software de creación 3D: Blender, Agisfot Metashape, SketchUp, etc, ArcGis, AutoCAD, Google Maps, Fotogrametría, Software de dibujo técnico y edicion fotografica: Illustrator, Corel, Krita, etc, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc, Redes sociales: WhatsApp, Telegram, etc, Inteligencia Artificial",Falta de estabilidad laboral,NA,Antropología y Arqueología,Algo menor de lo que debería ganar,Mayor estabilidad laboral,5,Espero que nos puedan compartir los resultados de la investigación.,Antropología en general o arqueología,5,139,Departamento
6/18/2026 19:40:02,"Si, es mi profesión principal",Hombre,50 años o más,"Arqueología académica o básica: docencia, investigación, editoriales, museos, semilleros, proyectos academicos, universidades",Docencia e investigación universitaria,11 y 15 años,Doctorado,7 millones a 8 millones,Cordoba,Produccion academica,Profesor o docente,Universidad,Muy estables,Más de 15 días,De 4 a 10 personas,"Excel, Word, Google Sheets, Python, SPSS, QGis, Software de creación 3D: Blender, Agisfot Metashape, SketchUp, etc, ArcGis, AutoCAD, Google Maps, Fotogrametría, Software de dibujo técnico y edicion fotografica: Illustrator, Corel, Krita, etc, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc, Redes sociales: WhatsApp, Telegram, etc, Inteligencia Artificial",Falta de estabilidad laboral,NA,Antropología y Arqueología,Algo menor de lo que debería ganar,Mayor estabilidad laboral,5,Espero que nos puedan compartir los resultados de la investigación.,Antropología en general o arqueología,5,139,Departamento
6/18/2026 19:40:02,"Si, es mi profesión principal",Hombre,50 años o más,"Arqueología académica o básica: docencia, investigación, editoriales, museos, semilleros, proyectos academicos, universidades",Docencia e investigación universitaria,11 y 15 años,Doctorado,7 millones a 8 millones,Sucre,Produccion academica,Profesor o docente,Universidad,Muy estables,Más de 15 días,De 4 a 10 personas,"Excel, Word, Google Sheets, Python, SPSS, QGis, Software de creación 3D: Blender, Agisfot Metashape, SketchUp, etc, ArcGis, AutoCAD, Google Maps, Fotogrametría, Software de dibujo técnico y edicion fotografica: Illustrator, Corel, Krita, etc, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc, Redes sociales: WhatsApp, Telegram, etc, Inteligencia Artificial",Falta de estabilidad laboral,NA,Antropología y Arqueología,Algo menor de lo que debería ganar,Mayor estabilidad laboral,5,Espero que nos puedan compartir los resultados de la investigación.,Antropología en general o arqueología,5,139,Departamento
6/19/2026 14:12:38,"Si, es mi profesión principal",Mujer,46 años - 50 años,"Arqueología académica o básica: docencia, investigación, editoriales, museos, semilleros, proyectos academicos, universidades",Docencia e investigación universitaria,11 y 15 años,Doctorado,7 millones a 8 millones,Bogota D.C.,Formacion academica,Profesor o docente,Universidad,Muy estables,No realizo trabajo de campo,Ninguna,"Excel, Word, SPSS, Redes sociales: WhatsApp, Telegram, etc",Falta de estabilidad laboral,NA,Ciencias de la salud,Algo menor de lo que debería ganar,Mayor estabilidad laboral,5,no desligo la antropología de la arqueología por lo que me considero una antropologa que se hace preguntas del pasado,Zooarqueología. Biología. Bioarqueología. Osteología. Medicina. Nutrición. Paleoantropologia. Biología molecular.,5,140,Departamento
